frame_id	accel_x	accel_y	accel_z	free_accel_x	free_accel_y	free_accel_z	delta_v_x	delta_v_y	delta_v_z	delta_q_w	delta_q_x	delta_q_y	delta_q_z	rate_x	rate_y	rate_z	quat_w	quat_x	quat_y	quat_z	mag_x	mag_y	mag_z	temperature	status_byte	packet_counter	time_fine
68	-0.0703272	0.205983	10.0097	0.526658	-0.398116	1.02586	-0.000709093	0.00204324	0.100097	1	8.16998e-05	-2.55791e-05	0.000170612	0.01634	-0.00511582	0.0341224	0	0	0	0	-0.00140466	0.513607	-0.986542	33.625	1	34395	3488102
69	0.128783	0.0275714	10.0139	0.765015	-0.594099	1.02419	0.00130681	0.000256732	0.100139	1	9.73371e-05	9.527e-05	0.00019758	0.0194674	0.019054	0.0395159	0	0	0	0	0.000195257	0.514444	-0.97946	33.625	1	34399	3488502
70	-0.166532	0.00510106	9.87327	0.523043	-0.522813	1.02764	-0.0016697	4.7214e-05	0.0987327	1	1.62834e-05	-2.20964e-05	0.00017429	0.00325667	-0.00441927	0.034858	0	0	0	0	-0.00127323	0.513029	-0.981505	33.625	1	34402	3488802
71	-0.941968	-0.469464	9.89342	-0.175642	-1.04876	1.1189	-0.00934467	-0.00470292	0.0989409	1	2.21632e-05	0.000369189	0.000207585	0.00443265	0.0738378	0.0415169	0	0	0	0	0.00150809	0.517901	-0.982419	33.625	3	34405	3489102
72	-0.676863	-0.157042	9.66097	-0.00184577	-0.720589	0.766664	-0.00676292	-0.00164282	0.0966089	1	0.000359642	2.60017e-05	0.00021468	0.0719284	0.00520034	0.042936	0	0	0	0	0.000244601	0.514408	-0.97744	33.625	3	34409	3489502
73	0.0475444	0.160535	9.98475	0.659152	-0.405704	1.04203	0.000454968	0.00156414	0.0998483	1	0.000207302	-9.9352e-05	0.000200423	0.0414604	-0.0198704	0.0400846	0	0	0	0	-0.000840992	0.514506	-0.982484	33.625	3	34412	3489802
74	-0.844777	0.0229336	9.66909	-0.245926	-0.591753	0.828875	-0.00844892	0.000207894	0.0966908	1	9.54193e-05	-5.5624e-06	0.000176972	0.0190839	-0.00111248	0.0353943	0	0	0	0	-0.00115794	0.513427	-0.976446	33.625	3	34415	3490102
75	0.0297039	-0.310455	9.73359	0.724512	-0.905084	0.882299	0.000301058	-0.00313554	0.0973349	1	0.000159918	1.33304e-05	0.00022814	0.0319836	0.00266608	0.045628	0	0	0	0	-0.00403991	0.515375	-0.974874	33.625	3	34419	3490502
76	-0.129668	-0.126648	9.79927	0.678276	-0.698876	0.993543	-0.00125566	-0.00128602	0.097993	1	9.68867e-05	0.000206493	0.000217842	0.0193773	0.0412986	0.0435684	0	0	0	0	-0.00161438	0.513413	-0.975434	33.625	3	34422	3490802
77	-0.481337	0.331049	9.6323	0.0851254	-0.238852	0.873779	-0.00484356	0.00330581	0.0963216	1	1.41471e-05	-0.00014972	0.000202794	0.00282942	-0.0299439	0.0405587	0	0	0	0	-0.000726162	0.513459	-0.978467	33.625	3	34425	3491102
78	-0.439072	-0.332967	9.44594	0.184778	-0.811419	0.551512	-0.00434226	-0.00329802	0.0944628	1	-0.000176902	0.000249371	0.000203266	-0.0353804	0.0498742	0.0406532	0	0	0	0	-0.000680164	0.515834	-0.974879	33.625	3	34429	3491502
79	0.0438238	0.282973	9.36467	0.76588	-0.256489	0.636016	0.000422059	0.00280879	0.0936474	1	0.000112853	-7.97556e-05	0.000220112	0.0225705	-0.0159511	0.0440225	0	0	0	0	-0.00247839	0.511903	-0.972433	33.625	3	34432	3491802
80	0.11762	-0.358576	10.1696	0.624753	-0.931788	1.23767	0.00111077	-0.00359061	0.101697	1	2.6812e-05	-0.000330995	0.000263687	0.0053624	-0.0661991	0.0527374	0	0	0	0	-0.00109914	0.517239	-0.971311	33.625	3	34435	3492102
81	-0.123057	-0.236266	10.3106	0.484654	-0.805412	1.41212	-0.00133511	-0.00237953	0.103104	1	7.86278e-05	-0.000512863	0.000257176	0.0157256	-0.102573	0.0514352	0	0	0	0	-0.00103031	0.513815	-0.970882	33.625	3	34439	3492502
82	-0.17963	-0.199338	10.3917	0.606527	-0.646285	1.60918	-0.00183218	-0.00200222	0.103916	1	3.82905e-05	-0.000177277	0.000241931	0.0076581	-0.0354554	0.0483861	0	0	0	0	0.000866139	0.516229	-0.970332	33.625	3	34442	3492802
83	-0.41594	-0.112551	9.84944	0.271885	-0.75113	0.920142	-0.00411671	-0.00115533	0.0984959	1	0.000140844	0.000213838	0.000251265	0.0281688	0.0427676	0.050253	0	0	0	0	-0.00090695	0.513725	-0.965834	33.625	3	34445	3493102
84	-0.1604	-0.108332	10.1725	0.482783	-0.650606	1.30572	-0.00162194	-0.00107675	0.101725	1	-3.62503e-05	-9.08474e-05	0.000251244	-0.00725007	-0.0181695	0.0502488	0	0	0	0	0.000890812	0.516211	-0.969322	33.625	3	34449	3493502
85	-0.483964	-0.112394	9.66904	0.0631696	-0.82033	0.633457	-0.00479646	-0.00115474	0.0966922	1	0.000148994	0.000220829	0.000205881	0.0297987	0.0441658	0.0411762	0	0	0	0	0.000105089	0.515126	-0.962777	33.625	3	34452	3493802
86	-0.353269	-0.15434	9.7889	0.189469	-0.684688	0.701656	-0.00344132	-0.00154728	0.0978922	1	1.37029e-05	0.000463982	0.000171639	0.00274058	0.0927964	0.0343279	0	0	0	0	0.000956755	0.516645	-0.966283	33.625	3	34455	3494102
87	-0.0843565	0.550098	10.2286	0.381642	0.0277747	1.35052	-0.000848859	0.00549874	0.102286	1	9.64827e-06	-1.71673e-05	0.000161916	0.00192965	-0.00343346	0.0323832	0	0	0	0	0.00301738	0.517975	-0.959697	33.625	3	34459	3494502
88	0.445145	0.261022	10.5612	1.13153	-0.245439	1.93476	0.00432022	0.00265105	0.105617	1	-0.000185575	-0.000616674	0.000185999	-0.037115	-0.123335	0.0371998	0	0	0	0	0.000640273	0.51701	-0.959202	33.625	3	34462	3494802
89	0.134954	-0.0537263	10.8202	0.776442	-0.639285	2.09559	0.00127461	-0.000511097	0.108203	1	-0.000119228	-0.000346921	0.000139313	-0.0238455	-0.0693842	0.0278627	0	0	0	0	0.00219603	0.521253	-0.951539	33.625	3	34465	3495102
90	1.31039	0.199879	10.0417	1.9243	-0.270125	1.21081	0.013024	0.0019625	0.100428	1	0.000196961	-0.000395252	0.00012542	0.0393922	-0.0790503	0.025084	0	0	0	0	-0.00247945	0.521194	-0.945963	33.625	3	34469	3495502
91	-0.174507	0.0355493	8.96544	0.361213	-0.548819	0.122472	-0.00173906	0.000375764	0.0896544	1	-0.000114229	3.37677e-05	6.04958e-05	-0.0228458	0.00675354	0.0120992	0	0	0	0	0.00459446	0.524611	-0.949455	33.625	3	34472	3495802
92	0.965938	-0.349485	10.0918	1.5413	-0.801291	1.04466	0.00961505	-0.00342516	0.100924	1	-0.000345238	-0.000219619	2.73653e-07	-0.0690477	-0.0439239	5.47306e-05	0	0	0	0	0.000462698	0.527394	-0.939273	33.625	3	34475	3496102
93	0.0497632	0.716853	9.86264	0.492303	0.0919378	1.19407	0.000454441	0.0071515	0.0986278	1	8.65519e-05	-0.000215679	4.51945e-05	0.0173104	-0.0431357	0.0090389	0	0	0	0	0.000484021	0.529787	-0.936695	33.625	3	34479	3496502
94	0.567181	0.527386	9.69509	0.969744	0.0174518	0.588848	0.00577929	0.00530976	0.0969426	1	-0.000190191	0.00054963	-8.60865e-05	-0.0380381	0.109926	-0.0172173	0	0	0	0	0.000123382	0.533558	-0.929034	33.625	3	34482	3496802
95	0.076178	-1.18127	10.4194	0.47991	-1.67071	1.48929	0.000734201	-0.0116601	0.104211	1	-0.000731959	-0.000133277	8.36443e-06	-0.146392	-0.0266554	0.00167289	0	0	0	0	-0.00180017	0.536465	-0.92694	33.625	3	34486	3497202
96	0.505244	0.408776	10.177	0.953181	-0.176828	0.961103	0.00499106	0.00409235	0.101773	1	-2.02337e-05	-0.000299712	4.66619e-05	-0.00404675	-0.0599425	0.00933239	0	0	0	0	0.00161883	0.542182	-0.920768	33.625	3	34489	3497502
97	0.526683	0.510834	9.89982	1.05693	-0.249704	1.31365	0.0052108	0.00507272	0.099003	1	0.000178194	-0.000284666	-3.19752e-05	0.0356388	-0.0569331	-0.00639503	0	0	0	0	-0.00366539	0.541738	-0.920753	33.625	3	34492	3497802
