source,frame_id,point_id,x,y,z,doppler,snr,noise
right,87,3,-4.079,7.3259,-1.7846,-0.8645,184,440
right,87,4,-0.0382,1.2572,-0.2677,-0.5763,130,541
right,88,1,0,1.549,-3.0593,0,148,467
right,88,2,-4.334,7.0316,-2.2945,-0.8645,148,450
right,88,3,-5.3537,6.9894,1.8738,-0.8645,157,424
right,88,4,0.204,0.8311,0.051,-0.5763,172,535
right,88,5,0.0765,1.2366,-0.3442,-0.5763,131,541
right,89,1,0.3952,0.1616,-0.0382,0,256,527
right,89,2,0.3059,1.2929,-3.1613,0,169,474
right,89,3,-3.6584,7.9206,1.0453,-0.8645,203,429
right,89,4,0.3314,0.784,-0.102,-0.5763,171,529
right,90,1,-0.102,1.7328,-2.9573,0,134,464
right,90,2,-3.9197,7.8252,0.7839,-0.8645,213,439
right,90,3,0.0319,1.0476,-0.2231,-0.5763,119,550
right,91,1,0,1.549,-3.0593,0,150,446
right,91,2,-3.7285,7.3768,-1.2428,-0.8645,150,445
right,91,3,-3.9197,7.847,0.5226,-0.8645,209,422
right,91,4,0.3059,0.5387,-0.1721,-0.2882,209,511
right,92,1,-0.102,1.5457,-3.0593,0,135,467
right,92,2,0,2.4204,-4.7801,0,122,391
right,92,3,0.0319,1.0226,-0.3187,-0.8645,140,529
right,92,4,-0.3059,1.6488,-0.3569,-0.8645,131,515
right,92,5,-3.8241,7.6045,-1.0198,-0.8645,213,430
right,92,6,0.2868,0.5597,-0.1338,-0.2882,237,506
right,93,1,0.5354,0.3514,-0.0574,0,172,551
right,93,2,0.102,1.3247,-3.1613,0,182,419
right,93,3,-0.2549,1.6575,-0.3569,-0.8645,135,505
right,93,4,-4.9713,6.4901,-1.74,-0.8645,162,466
right,93,5,-3.3971,8.0996,0.2613,-0.8645,172,439
right,93,6,-4.5889,8.57,3.3652,-0.8645,122,366
right,93,7,-4.5889,8.57,-3.3652,-0.8645,122,366
right,94,1,0.0765,0.9935,-2.3709,0,183,475
right,94,2,0,1.549,-3.0593,0,171,435
right,94,3,-3.9771,7.1987,-1.4914,-0.8645,187,464
right,94,4,0.4015,0.4963,-0.0765,-0.2882,187,538
right,95,1,0.153,0.9846,-2.3709,0,185,469
right,95,2,0,1.3286,-3.1613,0,171,429
right,95,3,-4.3595,6.6669,-1.6953,-0.8645,150,462
right,95,4,-2.8043,8.1011,0,-0.8645,174,439
right,95,5,0.3633,0.5218,-0.0956,-0.2882,205,526
right,96,1,0.0765,0.9935,-2.3709,0,225,446
right,96,2,0.102,1.3247,-3.1613,0,203,409
right,96,3,-0.2231,1.4282,-0.4015,-0.8645,115,519
right,96,4,-3.7285,7.3306,-1.4914,-0.8645,184,442
right,96,5,-4.7929,8.7321,-1.4978,-0.8645,119,362
right,96,6,0.2996,9.8477,2.0969,-0.8645,119,362
right,96,7,0.3633,0.5218,-0.0956,-0.2882,187,544
right,97,1,0.0765,0.9935,-2.3709,0,209,470
right,97,2,0,1.3286,-3.1613,0,170,424
right,97,3,-0.1338,1.4701,-0.2677,-0.8645,120,517
right,97,4,-5.2199,6.0363,-2.4857,-0.8645,181,456
right,97,5,0.2486,8.2618,-1.2428,-0.8645,181,456
right,97,6,0.4398,0.4675,-0.0382,-0.2882,143,538
right,98,1,0.153,0.9846,-2.3709,0,178,460
right,98,2,0,1.3286,-3.1613,0,192,427
right,98,3,-3.8751,7.0142,-1.4532,-0.8645,176,457
right,99,1,0.0765,1.1593,-2.2945,0,193,462
right,99,2,0.102,1.5457,-3.0593,0,155,424
right,99,3,-0.1338,1.4393,-0.4015,-0.8645,156,493
right,99,4,-0.5099,2.0182,-0.5099,-0.8645,128,496
right,99,5,-2.4857,7.7285,-1.9885,-0.8645,186,437
right,99,6,-2.9955,9.2316,2.696,-0.5763,118,362
right,99,7,0.4015,0.4643,-0.1912,-0.2882,147,531
right,100,1,0.153,1.1517,-2.2945,0,204,459
right,100,2,0.102,1.5457,-3.0593,0,165,411
right,100,3,-0.1785,1.4728,-0.2231,-0.8645,142,523
right,100,4,-0.5099,2.0333,-0.4461,-0.8645,124,506
right,100,5,-4.0089,6.6939,-1.4149,-0.8645,138,462
right,100,6,-3.3142,7.8402,1.0198,-0.8645,203,423
right,101,1,0.153,1.1517,-2.2945,0,199,463
right,101,2,-0.204,1.5356,-3.0593,0,138,425
right,101,3,-3.3907,7.2607,-1.4532,-0.8645,195,449
right,102,1,0.0765,0.9935,-2.3709,0,185,465
right,102,2,0,1.3286,-3.1613,0,155,447
right,102,3,-0.0892,1.4296,-0.4461,-0.8645,142,532
right,102,4,-3.3907,7.208,-1.6953,-0.8645,199,445
right,102,5,0.1785,0.7988,-0.2549,-0.5763,136,558
right,103,1,0.0765,1.1593,-2.2945,0,164,470
right,103,2,-0.102,1.8962,-2.8553,0,131,448
right,103,3,0,2.7122,-4.6208,0,113,380
right,103,4,-4.3595,6.6669,-1.6953,-0.8645,224,439
right,103,5,0.2294,0.8004,-0.204,-0.5763,168,561
right,104,1,0,1.1618,-2.2945,0,188,453
right,104,2,0,1.7358,-2.9573,0,172,421
right,104,3,-0.0446,1.4448,-0.4015,-0.8645,139,530
right,104,4,-4.0089,6.6397,-1.6507,-0.8645,206,446
right,104,5,-4.8439,7.0685,0.2549,-0.8645,175,417
right,104,6,0.2549,0.7778,-0.2549,-0.5763,169,555
right,105,1,0.153,0.9846,-2.3709,0,201,467
right,105,2,-0.102,1.5457,-3.0593,0,170,419
right,105,3,-0.0765,1.2693,-0.1912,-0.8645,163,539
right,105,4,-3.3907,7.305,-1.211,-0.8645,212,443
right,105,5,0.2549,0.7689,-0.2804,-0.5763,166,550
right,106,1,0.153,0.9846,-2.3709,0,191,460
