frame_id	accel_x	accel_y	accel_z	free_accel_x	free_accel_y	free_accel_z	delta_v_x	delta_v_y	delta_v_z	delta_q_w	delta_q_x	delta_q_y	delta_q_z	rate_x	rate_y	rate_z	quat_w	quat_x	quat_y	quat_z	mag_x	mag_y	mag_z	temperature	status_byte	packet_counter	time_fine
80	0.0718697	-0.209766	9.96119	0.640647	-0.723104	1.01849	0.000716292	-0.00209847	0.0996119	1	2.99228e-06	-8.88105e-06	-0.000151352	0.000598455	-0.00177621	-0.0302705	0	0	0	0	0.0741193	0.515879	-0.985325	33.8125	3	41125	4162577
81	-0.357309	-0.30536	9.64602	0.233787	-0.986687	0.862546	-0.00352484	-0.00308403	0.096461	1	0.000164522	0.000256032	-0.000185181	0.0329043	0.0512064	-0.0370363	0	0	0	0	0.0692527	0.509695	-0.992005	33.8125	3	41128	4162877
82	-0.161954	-0.351527	9.98792	0.409698	-0.872607	1.08567	-0.00156236	-0.00350679	0.0998804	1	-3.90647e-05	0.000293682	-0.000211614	-0.00781293	0.0587364	-0.0423227	0	0	0	0	0.0725531	0.517426	-0.989324	33.8125	3	41132	4163277
83	0.169586	0.0235731	10.0908	0.592304	-0.521944	1.09824	0.00164784	0.000206916	0.100909	1	0.000139331	-0.000238385	-0.000207967	0.0278662	-0.047677	-0.0415934	0	0	0	0	0.0661188	0.508106	-0.98344	33.8125	3	41135	4163577
84	-0.407153	-0.108738	9.7818	0.256981	-0.684133	0.839333	-0.00407042	-0.00112526	0.0978176	1	0.000202693	8.12358e-06	-0.000218737	0.0405386	0.00162472	-0.0437473	0	0	0	0	0.0707188	0.516412	-0.986307	33.8125	3	41138	4163877
85	-0.466355	-0.126423	9.72409	0.00409983	-0.678968	0.730057	-0.00466877	-0.00131053	0.09724	1	0.000249495	-2.3713e-05	-0.000237479	0.049899	-0.00474261	-0.0474957	0	0	0	0	0.0700683	0.513783	-0.975251	33.8125	3	41142	4164277
86	-0.0220123	-0.232219	9.36906	0.707026	-0.830036	0.690483	-0.000151379	-0.00233974	0.0936903	1	9.42255e-05	0.000373787	-0.000278054	0.0188451	0.0747574	-0.0556108	0	0	0	0	0.0668409	0.515984	-0.987814	33.8125	3	41145	4164577
87	0.181655	0.0693856	10.0412	0.670305	-0.469	1.02997	0.00182266	0.00065344	0.100412	1	0.000197294	2.8949e-05	-0.00021835	0.0394587	0.00578979	-0.0436699	0	0	0	0	0.0666805	0.515753	-0.974687	33.8125	3	41148	4164877
88	0.25052	-0.0221057	10.3351	0.643665	-0.682667	1.43875	0.0024841	-0.000273762	0.103351	1	0.000249103	-0.000101468	-0.000243435	0.0498206	-0.0202936	-0.0486869	0	0	0	0	0.0631723	0.513956	-0.981782	33.8125	3	41152	4165277
89	-0.177703	-0.534348	10.2164	0.250148	-1.14484	1.43628	-0.00183218	-0.00537363	0.102161	1	0.000152409	-0.000255539	-0.00027407	0.0304818	-0.0511079	-0.0548139	0	0	0	0	0.0689532	0.524504	-0.973998	33.8125	3	41155	4165577
